config,seed,module,metric,value
C_2fail,1,GridScenario.rsu[3].nic.phy80211p,busyTime,0.028078440000019
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,35167
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,SentPackets,200
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,RetriesExceeded,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,18830
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,TotalLostPackets,18830
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,TooLittleTime,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,200
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,SlotsBackoff,270
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,NumInternalContention,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,totalBusyTime,5.626704
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,retriesExceeded:count,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,sentAcks:count,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,sentPackets:count,200
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,collisions:count,0
C_2fail,1,GridScenario.rsu[3].nic.mac1609_4,channelBusy:timeavg,0.028133520000019
C_2fail,1,GridScenario.rsu[4].appl,L3_bias_avg_shift_seconds,4.365
C_2fail,1,GridScenario.rsu[4].appl,TIMING_avg_ms,4.103180195
C_2fail,1,GridScenario.rsu[4].appl,TIMING_max_ms,111.08925
C_2fail,1,GridScenario.rsu[4].appl,TIMING_min_ms,0.113625
C_2fail,1,GridScenario.rsu[4].appl,GT_network_waiting,24630
C_2fail,1,GridScenario.rsu[4].appl,L0_replay_rejections,0
C_2fail,1,GridScenario.rsu[4].appl,L0_auth_rejections,0
C_2fail,1,GridScenario.rsu[4].appl,L1B_max_drift_observed,15.5
C_2fail,1,GridScenario.rsu[4].appl,L1B_avg_drift_observed,5.0990428332137
C_2fail,1,GridScenario.rsu[4].appl,L1B_drift_rejections,0
C_2fail,1,GridScenario.rsu[4].appl,L1C_max_xcheck_gap,3
C_2fail,1,GridScenario.rsu[4].appl,L1C_avg_xcheck_gap,0.135
C_2fail,1,GridScenario.rsu[4].appl,L1C_xcheck_rejections,0
C_2fail,1,GridScenario.rsu[4].appl,L4_dest_from_v2x,362
C_2fail,1,GridScenario.rsu[4].appl,L4_dest_inside_skipped,182
C_2fail,1,GridScenario.rsu[4].appl,L4_dest_fallback,100
C_2fail,1,GridScenario.rsu[4].appl,GT_waiting_seconds,10147
C_2fail,1,GridScenario.rsu[4].appl,REAL_wait_seconds,105309
C_2fail,1,GridScenario.rsu[4].appl,REAL_distance,7133804.8844631
C_2fail,1,GridScenario.rsu[4].appl,L1A_total_measurements,200
C_2fail,1,GridScenario.rsu[4].appl,L1A_max_queue,123
C_2fail,1,GridScenario.rsu[4].appl,L1A_avg_queue_length,50.735
C_2fail,1,GridScenario.rsu[4].appl,L1A_avg_pressure,51.68
C_2fail,1,GridScenario.rsu[4].appl,L1B_valid_rate_percent,100
C_2fail,1,GridScenario.rsu[4].appl,VEH_total_waiting_seconds,10147
C_2fail,1,GridScenario.rsu[4].appl,L1B_byzantine_detections,0
C_2fail,1,GridScenario.rsu[4].appl,L2_decisions,200
C_2fail,1,GridScenario.rsu[4].appl,L2_avg_green_time,36.785
C_2fail,1,GridScenario.rsu[4].appl,L2_state_light,20
C_2fail,1,GridScenario.rsu[4].appl,L2_state_moderate,25
C_2fail,1,GridScenario.rsu[4].appl,L2_state_heavy,19
C_2fail,1,GridScenario.rsu[4].appl,L2_state_congested,136
C_2fail,1,GridScenario.rsu[4].appl,L3_voting_rounds,200
C_2fail,1,GridScenario.rsu[4].appl,L2_light_actuations,17
C_2fail,1,GridScenario.rsu[4].appl,L3_votes_collected,462
C_2fail,1,GridScenario.rsu[4].appl,L3_avg_voted_green,32.95
C_2fail,1,GridScenario.rsu[4].appl,L4_reroute_commands_sent,280
C_2fail,1,GridScenario.rsu[4].appl,L4_vehicles_rerouted,280
C_2fail,1,GridScenario.rsu[4].appl,L4_greedy_evaluations,560
C_2fail,1,GridScenario.rsu[4].appl,L4_actuations,11552
C_2fail,1,GridScenario.rsu[4].appl,L4_avg_greedy_score,9.8382480238872
C_2fail,1,GridScenario.rsu[4].appl,L4_candidates_used,2
C_2fail,1,GridScenario.rsu[4].appl,L4_distribution_max_share,0.51071428571429
C_2fail,1,GridScenario.rsu[4].appl,L6_quality_level,80
C_2fail,1,GridScenario.rsu[4].appl,L6_degradation_activations,1
C_2fail,1,GridScenario.rsu[4].appl,L6_speed_guidance_kmh,90
C_2fail,1,GridScenario.rsu[4].appl,L6_coordination_mode,0
C_2fail,1,GridScenario.rsu[4].appl,L5_i_am_failed,0
C_2fail,1,GridScenario.rsu[4].appl,L5_neighbors_tracked,3
C_2fail,1,GridScenario.rsu[4].appl,L5_failures_detected,1
C_2fail,1,GridScenario.rsu[4].appl,L5_false_alarm_recoveries,0
C_2fail,1,GridScenario.rsu[4].appl,L5_first_detection_time,63
C_2fail,1,GridScenario.rsu[4].appl,L5_pressure_spikes,23
C_2fail,1,GridScenario.rsu[4].appl,generatedWSMs,0
C_2fail,1,GridScenario.rsu[4].appl,receivedWSMs,0
C_2fail,1,GridScenario.rsu[4].appl,generatedBSMs,200
C_2fail,1,GridScenario.rsu[4].appl,receivedBSMs,35345
C_2fail,1,GridScenario.rsu[4].appl,generatedWSAs,0
C_2fail,1,GridScenario.rsu[4].appl,receivedWSAs,0
C_2fail,1,GridScenario.rsu[4].nic.phy80211p,busyTime,0.028078440000019
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,35345
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,SentPackets,200
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,SentAcknowledgements,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,RetriesExceeded,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,18652
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,TotalLostPackets,18652
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,TooLittleTime,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,TimesIntoBackoff,200
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,SlotsBackoff,305
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,NumInternalContention,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,totalBusyTime,5.626704
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,retriesExceeded:count,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,sentAcks:count,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,sentPackets:count,200
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,collisions:count,0
C_2fail,1,GridScenario.rsu[4].nic.mac1609_4,channelBusy:timeavg,0.028133520000019
C_2fail,2,GridScenario.rsu[0].appl,L3_bias_avg_shift_seconds,2.7457627118644
C_2fail,2,GridScenario.rsu[0].appl,TIMING_avg_ms,1.0088249152542
C_2fail,2,GridScenario.rsu[0].appl,TIMING_max_ms,43.364292
C_2fail,2,GridScenario.rsu[0].appl,TIMING_min_ms,0.066459
C_2fail,2,GridScenario.rsu[0].appl,GT_network_waiting,25382
C_2fail,2,GridScenario.rsu[0].appl,L0_replay_rejections,0
C_2fail,2,GridScenario.rsu[0].appl,L0_auth_rejections,0
C_2fail,2,GridScenario.rsu[0].appl,L1B_max_drift_observed,6.5
C_2fail,2,GridScenario.rsu[0].appl,L1B_avg_drift_observed,2.3889230979748
C_2fail,2,GridScenario.rsu[0].appl,L1B_drift_rejections,0
C_2fail,2,GridScenario.rsu[0].appl,L1C_max_xcheck_gap,1
C_2fail,2,GridScenario.rsu[0].appl,L1C_avg_xcheck_gap,0.016949152542373
C_2fail,2,GridScenario.rsu[0].appl,L1C_xcheck_rejections,0
C_2fail,2,GridScenario.rsu[0].appl,L4_dest_from_v2x,57
C_2fail,2,GridScenario.rsu[0].appl,L4_dest_inside_skipped,27
C_2fail,2,GridScenario.rsu[0].appl,L4_dest_fallback,3
C_2fail,2,GridScenario.rsu[0].appl,GT_waiting_seconds,12497
C_2fail,2,GridScenario.rsu[0].appl,REAL_wait_seconds,126713
C_2fail,2,GridScenario.rsu[0].appl,REAL_distance,7927281.6057299
C_2fail,2,GridScenario.rsu[0].appl,L1A_total_measurements,59
C_2fail,2,GridScenario.rsu[0].appl,L1A_max_queue,23
C_2fail,2,GridScenario.rsu[0].appl,L1A_avg_queue_length,9.3559322033898
C_2fail,2,GridScenario.rsu[0].appl,L1A_avg_pressure,10.576271186441
C_2fail,2,GridScenario.rsu[0].appl,L1B_valid_rate_percent,100
C_2fail,2,GridScenario.rsu[0].appl,VEH_total_waiting_seconds,552
C_2fail,2,GridScenario.rsu[0].appl,L1B_byzantine_detections,0
C_2fail,2,GridScenario.rsu[0].appl,L2_decisions,59
C_2fail,2,GridScenario.rsu[0].appl,L2_avg_green_time,30.457627118644
C_2fail,2,GridScenario.rsu[0].appl,L2_state_light,14
C_2fail,2,GridScenario.rsu[0].appl,L2_state_moderate,26
C_2fail,2,GridScenario.rsu[0].appl,L2_state_heavy,19
C_2fail,2,GridScenario.rsu[0].appl,L2_state_congested,0
C_2fail,2,GridScenario.rsu[0].appl,L3_voting_rounds,59
C_2fail,2,GridScenario.rsu[0].appl,L2_light_actuations,3
C_2fail,2,GridScenario.rsu[0].appl,L3_votes_collected,229
C_2fail,2,GridScenario.rsu[0].appl,L3_avg_voted_green,28.35593220339
C_2fail,2,GridScenario.rsu[0].appl,L4_reroute_commands_sent,33
C_2fail,2,GridScenario.rsu[0].appl,L4_vehicles_rerouted,33
C_2fail,2,GridScenario.rsu[0].appl,L4_greedy_evaluations,99
C_2fail,2,GridScenario.rsu[0].appl,L4_actuations,803
C_2fail,2,GridScenario.rsu[0].appl,L4_avg_greedy_score,7.1553180610303
C_2fail,2,GridScenario.rsu[0].appl,L4_candidates_used,3
C_2fail,2,GridScenario.rsu[0].appl,L4_distribution_max_share,0.36363636363636
C_2fail,2,GridScenario.rsu[0].appl,L6_quality_level,100
C_2fail,2,GridScenario.rsu[0].appl,L6_degradation_activations,2
C_2fail,2,GridScenario.rsu[0].appl,L6_speed_guidance_kmh,100
C_2fail,2,GridScenario.rsu[0].appl,L6_coordination_mode,0
C_2fail,2,GridScenario.rsu[0].appl,L5_i_am_failed,1
C_2fail,2,GridScenario.rsu[0].appl,L5_neighbors_tracked,4
C_2fail,2,GridScenario.rsu[0].appl,L5_failures_detected,2
C_2fail,2,GridScenario.rsu[0].appl,L5_false_alarm_recoveries,2
C_2fail,2,GridScenario.rsu[0].appl,L5_first_detection_time,44
C_2fail,2,GridScenario.rsu[0].appl,L5_pressure_spikes,2
C_2fail,2,GridScenario.rsu[0].appl,generatedWSMs,0
C_2fail,2,GridScenario.rsu[0].appl,receivedWSMs,0
C_2fail,2,GridScenario.rsu[0].appl,generatedBSMs,60
C_2fail,2,GridScenario.rsu[0].appl,receivedBSMs,49119
C_2fail,2,GridScenario.rsu[0].appl,generatedWSAs,0
C_2fail,2,GridScenario.rsu[0].appl,receivedWSAs,0
C_2fail,2,GridScenario.rsu[0].nic.phy80211p,busyTime,0.027970800000018
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,49119
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,SentPackets,60
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,RetriesExceeded,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,4671
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,TotalLostPackets,4671
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,TooLittleTime,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,60
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,SlotsBackoff,81
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,NumInternalContention,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,totalBusyTime,5.558444
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,retriesExceeded:count,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,sentAcks:count,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,sentPackets:count,60
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,collisions:count,0
C_2fail,2,GridScenario.rsu[0].nic.mac1609_4,channelBusy:timeavg,0.027792220000018
C_2fail,2,GridScenario.rsu[1].appl,L3_bias_avg_shift_seconds,2.8823529411765
C_2fail,2,GridScenario.rsu[1].appl,TIMING_avg_ms,3.4543560672269
C_2fail,2,GridScenario.rsu[1].appl,TIMING_max_ms,57.885458
C_2fail,2,GridScenario.rsu[1].appl,TIMING_min_ms,0.085042
C_2fail,2,GridScenario.rsu[1].appl,GT_network_waiting,25382
C_2fail,2,GridScenario.rsu[1].appl,L0_replay_rejections,0
C_2fail,2,GridScenario.rsu[1].appl,L0_auth_rejections,0
C_2fail,2,GridScenario.rsu[1].appl,L1B_max_drift_observed,13.8
C_2fail,2,GridScenario.rsu[1].appl,L1B_avg_drift_observed,3.3785815173527
C_2fail,2,GridScenario.rsu[1].appl,L1B_drift_rejections,0
C_2fail,2,GridScenario.rsu[1].appl,L1C_max_xcheck_gap,1
C_2fail,2,GridScenario.rsu[1].appl,L1C_avg_xcheck_gap,0.19327731092437
C_2fail,2,GridScenario.rsu[1].appl,L1C_xcheck_rejections,0
C_2fail,2,GridScenario.rsu[1].appl,L4_dest_from_v2x,222
C_2fail,2,GridScenario.rsu[1].appl,L4_dest_inside_skipped,167
C_2fail,2,GridScenario.rsu[1].appl,L4_dest_fallback,80
C_2fail,2,GridScenario.rsu[1].appl,GT_waiting_seconds,10761
C_2fail,2,GridScenario.rsu[1].appl,REAL_wait_seconds,110506
C_2fail,2,GridScenario.rsu[1].appl,REAL_distance,7612689.0523274
C_2fail,2,GridScenario.rsu[1].appl,L1A_total_measurements,119
C_2fail,2,GridScenario.rsu[1].appl,L1A_max_queue,64
C_2fail,2,GridScenario.rsu[1].appl,L1A_avg_queue_length,26.823529411765
C_2fail,2,GridScenario.rsu[1].appl,L1A_avg_pressure,27.915966386555
C_2fail,2,GridScenario.rsu[1].appl,L1B_valid_rate_percent,100
C_2fail,2,GridScenario.rsu[1].appl,VEH_total_waiting_seconds,3192
C_2fail,2,GridScenario.rsu[1].appl,L1B_byzantine_detections,0
C_2fail,2,GridScenario.rsu[1].appl,L2_decisions,119
C_2fail,2,GridScenario.rsu[1].appl,L2_avg_green_time,32.361344537815
C_2fail,2,GridScenario.rsu[1].appl,L2_state_light,22
C_2fail,2,GridScenario.rsu[1].appl,L2_state_moderate,31
C_2fail,2,GridScenario.rsu[1].appl,L2_state_heavy,11
C_2fail,2,GridScenario.rsu[1].appl,L2_state_congested,55
C_2fail,2,GridScenario.rsu[1].appl,L3_voting_rounds,119
C_2fail,2,GridScenario.rsu[1].appl,L2_light_actuations,12
C_2fail,2,GridScenario.rsu[1].appl,L3_votes_collected,275
C_2fail,2,GridScenario.rsu[1].appl,L3_avg_voted_green,34.873949579832
C_2fail,2,GridScenario.rsu[1].appl,L4_reroute_commands_sent,135
C_2fail,2,GridScenario.rsu[1].appl,L4_vehicles_rerouted,135
C_2fail,2,GridScenario.rsu[1].appl,L4_greedy_evaluations,223
C_2fail,2,GridScenario.rsu[1].appl,L4_actuations,5631
C_2fail,2,GridScenario.rsu[1].appl,L4_avg_greedy_score,8.2227850210871
C_2fail,2,GridScenario.rsu[1].appl,L4_candidates_used,3
C_2fail,2,GridScenario.rsu[1].appl,L4_distribution_max_share,0.51111111111111
C_2fail,2,GridScenario.rsu[1].appl,L6_quality_level,80
C_2fail,2,GridScenario.rsu[1].appl,L6_degradation_activations,9
C_2fail,2,GridScenario.rsu[1].appl,L6_speed_guidance_kmh,90
C_2fail,2,GridScenario.rsu[1].appl,L6_coordination_mode,0
C_2fail,2,GridScenario.rsu[1].appl,L5_i_am_failed,1
C_2fail,2,GridScenario.rsu[1].appl,L5_neighbors_tracked,3
C_2fail,2,GridScenario.rsu[1].appl,L5_failures_detected,10
C_2fail,2,GridScenario.rsu[1].appl,L5_false_alarm_recoveries,9
C_2fail,2,GridScenario.rsu[1].appl,L5_first_detection_time,44
C_2fail,2,GridScenario.rsu[1].appl,L5_pressure_spikes,8
C_2fail,2,GridScenario.rsu[1].appl,generatedWSMs,0
C_2fail,2,GridScenario.rsu[1].appl,receivedWSMs,0
C_2fail,2,GridScenario.rsu[1].appl,generatedBSMs,120
C_2fail,2,GridScenario.rsu[1].appl,receivedBSMs,37486
C_2fail,2,GridScenario.rsu[1].appl,generatedWSAs,0
C_2fail,2,GridScenario.rsu[1].appl,receivedWSAs,0
C_2fail,2,GridScenario.rsu[1].nic.phy80211p,busyTime,0.027939600000018
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,37486
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,SentPackets,120
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,RetriesExceeded,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,16244
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,TotalLostPackets,16244
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,TooLittleTime,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,120
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,SlotsBackoff,180
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,NumInternalContention,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,totalBusyTime,5.558504191615
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,retriesExceeded:count,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,sentAcks:count,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,sentPackets:count,120
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,collisions:count,0
C_2fail,2,GridScenario.rsu[1].nic.mac1609_4,channelBusy:timeavg,0.027792520958093
C_2fail,2,GridScenario.rsu[2].appl,L3_bias_avg_shift_seconds,4.07
C_2fail,2,GridScenario.rsu[2].appl,TIMING_avg_ms,4.42913692
C_2fail,2,GridScenario.rsu[2].appl,TIMING_max_ms,128.732333
C_2fail,2,GridScenario.rsu[2].appl,TIMING_min_ms,0.068666
C_2fail,2,GridScenario.rsu[2].appl,GT_network_waiting,25382
C_2fail,2,GridScenario.rsu[2].appl,L0_replay_rejections,0
C_2fail,2,GridScenario.rsu[2].appl,L0_auth_rejections,0
C_2fail,2,GridScenario.rsu[2].appl,L1B_max_drift_observed,15.5
C_2fail,2,GridScenario.rsu[2].appl,L1B_avg_drift_observed,4.0690396426577
C_2fail,2,GridScenario.rsu[2].appl,L1B_drift_rejections,0
C_2fail,2,GridScenario.rsu[2].appl,L1C_max_xcheck_gap,2
C_2fail,2,GridScenario.rsu[2].appl,L1C_avg_xcheck_gap,0.385
C_2fail,2,GridScenario.rsu[2].appl,L1C_xcheck_rejections,0
C_2fail,2,GridScenario.rsu[2].appl,L4_dest_from_v2x,382
C_2fail,2,GridScenario.rsu[2].appl,L4_dest_inside_skipped,249
C_2fail,2,GridScenario.rsu[2].appl,L4_dest_fallback,119
C_2fail,2,GridScenario.rsu[2].appl,GT_waiting_seconds,10491
C_2fail,2,GridScenario.rsu[2].appl,REAL_wait_seconds,107768
C_2fail,2,GridScenario.rsu[2].appl,REAL_distance,6327290.0005668
C_2fail,2,GridScenario.rsu[2].appl,L1A_total_measurements,200
C_2fail,2,GridScenario.rsu[2].appl,L1A_max_queue,105
C_2fail,2,GridScenario.rsu[2].appl,L1A_avg_queue_length,52.45
C_2fail,2,GridScenario.rsu[2].appl,L1A_avg_pressure,53.245
C_2fail,2,GridScenario.rsu[2].appl,L1B_valid_rate_percent,99.5
C_2fail,2,GridScenario.rsu[2].appl,VEH_total_waiting_seconds,10490
C_2fail,2,GridScenario.rsu[2].appl,L1B_byzantine_detections,1
C_2fail,2,GridScenario.rsu[2].appl,L2_decisions,200
C_2fail,2,GridScenario.rsu[2].appl,L2_avg_green_time,33.025
C_2fail,2,GridScenario.rsu[2].appl,L2_state_light,17
C_2fail,2,GridScenario.rsu[2].appl,L2_state_moderate,27
C_2fail,2,GridScenario.rsu[2].appl,L2_state_heavy,20
C_2fail,2,GridScenario.rsu[2].appl,L2_state_congested,136
C_2fail,2,GridScenario.rsu[2].appl,L3_voting_rounds,200
C_2fail,2,GridScenario.rsu[2].appl,L2_light_actuations,15
C_2fail,2,GridScenario.rsu[2].appl,L3_votes_collected,384
C_2fail,2,GridScenario.rsu[2].appl,L3_avg_voted_green,35.015
C_2fail,2,GridScenario.rsu[2].appl,L4_reroute_commands_sent,252
C_2fail,2,GridScenario.rsu[2].appl,L4_vehicles_rerouted,252
C_2fail,2,GridScenario.rsu[2].appl,L4_greedy_evaluations,413
C_2fail,2,GridScenario.rsu[2].appl,L4_actuations,12324
C_2fail,2,GridScenario.rsu[2].appl,L4_avg_greedy_score,9.330607151512
C_2fail,2,GridScenario.rsu[2].appl,L4_candidates_used,2
C_2fail,2,GridScenario.rsu[2].appl,L4_distribution_max_share,0.67063492063492
C_2fail,2,GridScenario.rsu[2].appl,L6_quality_level,60
C_2fail,2,GridScenario.rsu[2].appl,L6_degradation_activations,2
C_2fail,2,GridScenario.rsu[2].appl,L6_speed_guidance_kmh,70
C_2fail,2,GridScenario.rsu[2].appl,L6_coordination_mode,0
C_2fail,2,GridScenario.rsu[2].appl,L5_i_am_failed,0
C_2fail,2,GridScenario.rsu[2].appl,L5_neighbors_tracked,3
C_2fail,2,GridScenario.rsu[2].appl,L5_failures_detected,2
C_2fail,2,GridScenario.rsu[2].appl,L5_false_alarm_recoveries,0
C_2fail,2,GridScenario.rsu[2].appl,L5_first_detection_time,63
C_2fail,2,GridScenario.rsu[2].appl,L5_pressure_spikes,17
C_2fail,2,GridScenario.rsu[2].appl,generatedWSMs,0
C_2fail,2,GridScenario.rsu[2].appl,receivedWSMs,0
C_2fail,2,GridScenario.rsu[2].appl,generatedBSMs,200
C_2fail,2,GridScenario.rsu[2].appl,receivedBSMs,36602
C_2fail,2,GridScenario.rsu[2].appl,generatedWSAs,0
C_2fail,2,GridScenario.rsu[2].appl,receivedWSAs,0
C_2fail,2,GridScenario.rsu[2].nic.phy80211p,busyTime,0.027898000000018
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,36602
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,SentPackets,200
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,RetriesExceeded,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,17048
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,TotalLostPackets,17048
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,TooLittleTime,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,200
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,SlotsBackoff,282
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,NumInternalContention,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,totalBusyTime,5.558584
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,retriesExceeded:count,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,sentAcks:count,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,sentPackets:count,200
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,collisions:count,0
C_2fail,2,GridScenario.rsu[2].nic.mac1609_4,channelBusy:timeavg,0.027792920000018
C_2fail,2,GridScenario.rsu[3].appl,L3_bias_avg_shift_seconds,4.66
C_2fail,2,GridScenario.rsu[3].appl,TIMING_avg_ms,4.525482975
C_2fail,2,GridScenario.rsu[3].appl,TIMING_max_ms,133.083125
C_2fail,2,GridScenario.rsu[3].appl,TIMING_min_ms,0.147417
C_2fail,2,GridScenario.rsu[3].appl,GT_network_waiting,25382
C_2fail,2,GridScenario.rsu[3].appl,L0_replay_rejections,0
C_2fail,2,GridScenario.rsu[3].appl,L0_auth_rejections,0
C_2fail,2,GridScenario.rsu[3].appl,L1B_max_drift_observed,15.9
C_2fail,2,GridScenario.rsu[3].appl,L1B_avg_drift_observed,3.3939758315386
C_2fail,2,GridScenario.rsu[3].appl,L1B_drift_rejections,0
C_2fail,2,GridScenario.rsu[3].appl,L1C_max_xcheck_gap,4
C_2fail,2,GridScenario.rsu[3].appl,L1C_avg_xcheck_gap,1.01
C_2fail,2,GridScenario.rsu[3].appl,L1C_xcheck_rejections,0
C_2fail,2,GridScenario.rsu[3].appl,L4_dest_from_v2x,376
C_2fail,2,GridScenario.rsu[3].appl,L4_dest_inside_skipped,250
C_2fail,2,GridScenario.rsu[3].appl,L4_dest_fallback,125
C_2fail,2,GridScenario.rsu[3].appl,GT_waiting_seconds,8374
C_2fail,2,GridScenario.rsu[3].appl,REAL_wait_seconds,82441
C_2fail,2,GridScenario.rsu[3].appl,REAL_distance,6224970.4723682
C_2fail,2,GridScenario.rsu[3].appl,L1A_total_measurements,200
C_2fail,2,GridScenario.rsu[3].appl,L1A_max_queue,90
C_2fail,2,GridScenario.rsu[3].appl,L1A_avg_queue_length,41.87
